brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
arq living,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ARQ Living
aromacology sensi,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AROMACOLOGY SENSI
armourtech phone accents,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ARMOURTECH PHONE ACCENTS
ashley furniture,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ashley Furniture
ashley mixx,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ashley Mixx
ashley mixx bazaar,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ashley Mixx Bazaar
aslania shoes corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aslania Shoes Corner
ate nenes shakes,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ATE NENE'S SHAKES
ate by tatah,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ate By Tatah
atc massage chair service,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATC MASSAGE CHAIR SERVICE (NEW)
atc massage,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ATC MASSAGE
ata martial arts studio,0,0,0,0,1,0,0,0,0,0,1,1,False,False,ATA Martial Arts Studio
asy and ysas party needs,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ASY AND YSA'S PARTY NEEDS
asus experience zone,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE ASUS EXPERIENCE ZONE
asures by carla,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ASURES BY CARLA
asuncion optical,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ASUNCION OPTICAL
asu trading,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ASU Trading
astroballoons,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASTROBALLOONS
astons specialities,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASTONS SPECIALITIES
aspire health solutions,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Aspire Health Solutions
aslane cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ASLANE CELLPHONE & ACCESSORIES 0950-864-1523
ashley nicolette,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ashley Nicolette
asian spice,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asian Spice (Temporarily Closed)
asian skin clinic,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Asian Skin Clinic
asian pieces arts & antiques shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,"ASIAN PIECES, ARTS & ANTIQUE'S SHOP"
asian noodle master,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asian Noodle Master
asian massage,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ASIAN MASSAGE
asian hawker,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ASIAN HAWKER
asian food house,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Asian Food House
asian derma clinic,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ASIAN DERMA CLINIC
asian base dental group,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asian Base Dental Group
asiamex,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ASIAMEX
asiaco,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Asiaco
ashtel phil,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ashtel Phil
ashrey diagnostic center,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ashrey Diagnostic Center
amazing discoveries travel and tours,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE AMAZING DISCOVERIES TRAVEL AND TOURS
amars cellphone accessories shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Amar's Cellphone Accessories Shop
amarra,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMARRA
a new way to smile dental clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A NEW WAY TO SMILE DENTAL CLINIC
acdc learning center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ACDC LEARNING CENTER
accenture,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ACCENTURE
accent hub,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Accent Hub
acami massage spa,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACAMI MASSAGE SPA
acami massage,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Acami Massage
ac 632,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AC + 632
abubot,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABUBOT
abrillo furniture,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABRILLO FURNITURE
abracadabra,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Abracadabra
abesamis dental clinic,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Abesamis Dental Clinic
abenson appliance,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ABENSON APPLIANCE
abel iloko,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ABEL ILOKO
abee barbeque corner,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ABEE BARBEQUE CORNER
abdul azis cellphone and accessories store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ABDUL-AZIS CELLPHONE AND ACCESSORIES STORE
abdg,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABDG
abc decor centre,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABC DECOR CENTRE
abbas orchard montessori,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Abba's Orchard Montessori
abbas orchard,0,0,0,0,0,1,0,0,0,0,1,1,False,False,The Abba's Orchard
abaton,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Abaton
abalone,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ABALONE
a888 watch repair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A888 Watch Repair
a5 collection,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A5 Collection
a2z driving school,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A2Z Driving School
a&ron massage chair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A&RON MASSAGE CHAIR
a&g,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A&G
a z gadgets,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A-Z GADGETS
a touch of elegance,0,1,0,0,0,0,0,0,0,0,1,1,False,False,A TOUCH OF ELEGANCE
a t m fruit corner,0,1,0,0,0,0,0,0,0,0,1,1,False,False,A.T.M. FRUIT CORNER
a salonga music center school,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A SALONGA MUSIC CENTER SCHOOL
acdi multipurpose cooperative,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACDI Multipurpose Cooperative
ace builders center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACE BUILDERS CENTER
ace cream,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Ace Cream
across,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACROSS
adc herrero general merchandise,1,0,0,0,0,0,0,0,0,0,1,1,False,False,ADC HERRERO GENERAL MERCHANDISE
adams quest,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ADAM'S QUEST
adamas,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Adamas
ada cellphone and accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ADA Cellphone and Accessories
ad lynx,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AD LYNX
aczesoriz,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aczesoriz
acts manila,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Acts Manila
acts church,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Acts Church
active vision,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Active Vision
active hearing,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Active Hearing
active fun,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACTIVE FUN
active eyewear,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACTIVE EYEWEAR
activate sports center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACTIVATE SPORTS CENTER
acquasuisse perfume bar,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ACQUASUISSE PERFUME BAR
ace express,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACE EXPRESS
acquasuisse,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Acquasuisse
acom consumer finance incorporated,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ACOM Consumer Finance Incorporated
acom consumer finance corporaton,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ACOM CONSUMER FINANCE CORPORATON
acom consumer finance corporation,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ACOM Consumer Finance Corporation
acom consumer finance,0,0,0,0,0,0,0,0,0,1,1,1,False,False,ACOM Consumer Finance
acom,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ACOM
acms medical and diagnostic services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACMS MEDICAL AND DIAGNOSTIC SERVICES
acg medical clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACG Medical Clinic
aceshield cellphone accessories,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACESHIELD CELLPHONE ACCESSORIES
acefast,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ACEFAST
acebedo panol optical,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACEBEDO PANOL OPTICAL
acebedo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Acebedo
ace fashion,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ACE FASHION 9209267708
a remax,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A-REMAX
a moleta sign & crafts,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A. MOLETA SIGN & CRAFTS
addsome,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Addsome
a la mode,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A LA MODE
50 50 burger steaks,0,0,0,0,0,0,1,0,0,0,1,1,False,False,50/50 BURGER STEAKS
3m pizza,0,0,0,0,0,0,1,0,0,0,1,1,False,False,3M PIZZA
3geeks,0,0,0,0,0,1,0,0,0,0,1,1,False,False,3geeks
3g planet,0,0,1,0,0,0,0,0,0,0,1,1,False,False,3g Planet
3d dental clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,3D DENTAL CLINIC
37 degrees coffee,0,0,0,0,0,0,1,0,0,0,1,1,False,False,37 Degrees Coffee
360 pharmacy,0,0,1,0,0,0,0,0,0,0,1,1,False,False,360 Pharmacy
360 barbers & beauty salon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,360 BARBERS & BEAUTY SALON
31st streetbar and restaurant,0,0,0,0,0,0,1,0,0,0,1,1,False,False,31ST STREETBAR AND RESTAURANT
3 barkeeteers,0,0,0,0,0,1,0,0,0,0,1,1,False,False,3 Barkeeteers
2nd time around,0,0,0,0,0,0,0,1,0,0,1,1,False,False,2ND TIME AROUND
2nd street oysters,0,0,0,0,1,0,0,0,0,0,1,1,False,False,2nd Street Oysters
2nd street oyster,0,0,0,0,0,0,0,1,0,0,1,1,False,False,2ND STREET OYSTER
2go express,0,0,1,0,0,0,0,0,0,0,1,1,False,False,2go Express
2d samgyup saranghae,0,0,0,0,1,0,0,0,0,0,1,1,False,False,2D Samgyup Saranghae
27c realty,0,0,0,0,0,0,1,0,0,0,1,1,False,False,27C REALTY
220 taps n tiles,0,0,0,0,0,0,0,1,0,0,1,1,False,False,220 TAPS N' TILES
205,0,1,0,0,0,0,0,0,0,0,1,1,False,False,205
2 els toy mart,0,0,0,0,1,0,0,0,0,0,1,1,False,False,2 El's Toy Mart
1click internet shop,0,0,0,0,0,0,1,0,0,0,1,1,False,False,1CLICK INTERNET SHOP
19th street coffee shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,19TH STREET COFFEE SHOP
1870 cookie cartel,0,0,0,0,1,0,0,0,0,0,1,1,False,False,1870 Cookie Cartel
18 days coffee,0,1,0,0,0,0,0,0,0,0,1,1,False,False,18 DAYS COFFEE
1624 noodle bar,0,0,0,0,0,1,0,0,0,0,1,1,False,False,1624 Noodle Bar
121 grill and restaurant,0,0,0,0,1,0,0,0,0,0,1,1,False,False,121 Grill and Restaurant
12 monkeys music hall & pub,0,0,0,0,0,1,0,0,0,0,1,1,False,False,12 Monkeys Music Hall & Pub
10yenking,0,0,0,0,0,0,1,0,0,0,1,1,False,False,10YenKing
102 izakaya,0,1,0,0,0,0,0,0,0,0,1,1,False,False,102 IZAKAYA
10 by tsukemen,0,0,0,0,0,0,1,0,0,0,1,1,False,False,10 by Tsukemen
50 second,0,0,0,0,0,0,1,0,0,0,1,1,False,False,50 SECOND
511 tactical series,0,0,0,0,0,0,0,1,0,0,1,1,False,False,511 TACTICAL SERIES
7 brothers cellphone gallery,0,0,0,0,0,0,1,0,0,0,1,1,False,False,7 BROTHERS CELLPHONE GALLERY
8th street spa,0,0,0,0,0,0,0,1,0,0,1,1,False,False,8TH STREET SPA
a l valencia dental clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A L VALENCIA DENTAL CLINIC
a create,0,0,0,0,0,0,0,1,0,0,1,1,False,False,A-CREATE
a bernardo jewelry,0,0,0,0,0,1,0,0,0,0,1,1,False,False,A.bernardo Jewelry
a & s miscellaneous fabric center,0,1,0,0,0,0,0,0,0,0,1,1,False,False,A & S MISCELLANEOUS FABRIC CENTER
a & ron massage chair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A & RON MASSAGE CHAIR
a & r beauty,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A & R Beauty
a & j cellphone accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,A & J CELLPHONE ACCESSORIES
a & b textile,1,0,0,0,0,0,0,0,0,0,1,1,False,False,A & B TEXTILE
a,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Anew
99 ranch store,0,0,0,0,0,0,0,0,0,1,1,1,False,False,99 Ranch Store
99 ranch,0,0,0,0,1,0,0,0,0,0,1,1,False,False,99 Ranch
9 silog,0,0,0,0,0,0,0,1,0,0,1,1,False,False,9 SILOG
8th ways spa,0,0,0,0,1,0,0,0,0,0,1,1,False,False,8th Ways Spa
8th lane,0,1,0,0,0,0,0,0,0,0,1,1,False,False,8TH LANE
7 for all mankind,0,1,0,0,0,0,0,0,0,0,1,1,False,False,7 FOR ALL MANKIND
8cuts burger,0,0,0,0,0,1,0,0,0,0,1,1,False,False,8Cuts Burger
8a performance,1,0,0,0,0,0,0,0,0,0,1,1,False,False,8A PERFORMANCE
808,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE 808
80 degrees ktv,0,0,0,0,0,0,0,1,0,0,1,1,False,False,80 DEGREES KTV
8 zettabytes,0,0,0,0,0,1,0,0,0,0,1,1,False,False,8 Zettabytes
8 seconds,0,0,0,0,0,0,1,0,0,0,1,1,False,False,8 SECONDS
8 cuts burgers,0,1,0,0,0,0,0,0,0,0,1,1,False,False,8 CUTS BURGERS
8 cuts burger,0,0,0,0,1,0,0,0,0,0,1,1,False,False,8 Cuts Burger
789 fresh mart,0,0,0,0,1,0,0,0,0,0,1,1,False,False,789 Fresh Mart
712 insideout travel tours,0,0,0,0,0,0,0,1,0,0,1,1,False,False,712 INSIDEOUT TRAVEL TOURS
70s kimchi,0,0,1,0,0,0,0,0,0,0,1,1,False,False,70’s Kimchi
7 soles,0,0,0,0,0,0,1,0,0,0,1,1,False,False,7 Soles
7 luxe,0,0,1,0,0,0,0,0,0,0,1,1,False,False,7 Luxe
addas confectionery,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ADDAS CONFECTIONERY
adidas nbhd,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ADIDAS NBHD
amari luxe aesthetic and wellness clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AMARI LUXE AESTHETIC AND WELLNESS CLINIC
alcantara and associates law office,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALCANTARA AND ASSOCIATES LAW OFFICE
all sports,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL SPORTS
all home,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL HOME
all flip flops pop up shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL FLIP FLOPS POP-UP SHOP
all day supermarket,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY SUPERMARKET
all day convenience store ugf,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY CONVENIENCE STORE UGF
all day convenience store gfl,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY CONVENIENCE STORE GFL
all day convenience store,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL DAY CONVENIENCE STORE
all core pilates,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL CORE PILATES
all bank,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALL BANK
all about women ob gyne sub specialty clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL ABOUT WOMEN OB-GYNE SUB-SPECIALTY CLINIC
all aboard xp by gaming library,0,0,0,0,1,0,0,0,0,0,1,1,False,False,All aBoard XP by Gaming Library
alkimia by mumbakki,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALKIMIA BY MUMBAKKI (0946-138-4463)
alizidney,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALIZIDNEY
alistair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alistair
alice orig pancit malabon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alice Orig Pancit Malabon 9985474866
ali footwear,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ali Footwear
alfredulla,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALFREDULLA
alfredo watch repair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alfredo Watch Repair
alexis,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alexis
alexander fragrance,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALEXANDER FRAGRANCE
alessi,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALESSI
alemar graphics ads,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALEMAR GRAPHICS ADS
alegria,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALEGRIA
aleah cellphone & accessories store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALEAH CELLPHONE & ACCESSORIES STORE
aldo accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aldo Accessories
aldave dental implant and esthetic dentistry and medical,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALDAVE DENTAL IMPLANT AND ESTHETIC DENTISTRY AND MEDICAL
alcoves,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE ALCOVES
alcoan driving school,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALCOAN DRIVING SCHOOL
alchemy fiber,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALCHEMY FIBER
all you knead,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL YOU KNEAD
all4u unlimited grill and shabu shabu,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALL4U UNLIMITED GRILL AND SHABU SHABU
allbank,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLBANK
alshaymah cellphone & accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALSHAYMAH CELLPHONE & ACCESSORIES
amari luxe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMARI LUXE
amara fleur,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AMARA FLEUR
amang grill,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Amang Grill
amaia steps two capitol central showroom,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AMAIA STEPS TWO CAPITOL CENTRAL SHOWROOM
amah mee ya,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Amah Mee Ya
am pm by alchemista,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AM + PM BY ALCHEMISTA
alya pasta,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alya Pasta
alto peak chocolate,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALTO PEAK CHOCOLATE
alterrific,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alterrific
alteresi,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALTERESI
alteration plus,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alteration Plus
alter cesh,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Alter Cesh
alter and more,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALTER AND MORE
alres,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALRES
allday convenience store,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLDAY CONVENIENCE STORE
alpina lounge & wellness,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Alpina Lounge & Wellness
alpha lifestyle,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALPHA LIFESTYLE
alpha bazaar,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alpha Bazaar
alpas dental care center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALPAS DENTAL CARE CENTER
almeda optical,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ALMEDA OPTICAL
allyna footwear,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALLYNA FOOTWEAR
alltoys,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLTOYS
allsectech manila inc,0,1,0,0,0,0,0,0,0,0,1,1,False,False,"ALLSECTECH MANILA, INC"
allianz pnb satellite exhibit 2024,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALLIANZ PNB SATELLITE EXHIBIT 2024
allianz pnb life,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ALLIANZ PNB LIFE
allianz pnb,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ALLIANZ PNB
allhome appliances,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLHOME APPLIANCES
allday supermarket,0,0,0,0,0,0,0,0,1,0,1,1,False,False,ALLDAY SUPERMARKET
alchemy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alchemy
alberto terra & agua,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alberto/Terra & Agua
adionet,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ADIONET
alberto officine,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alberto/Officine
ai helmet depot,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AI Helmet Depot
ahrome cafe,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ahrome Cafe
ahead,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ahead
ah mah,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Ah Mah
ah fong asian cuisine,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AH FONG ASIAN CUISINE
agies,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Agies
agave mexican cantina,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Agave Mexican Cantina
afters,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AFTERS
after you,0,0,1,0,0,0,0,0,0,0,1,1,False,False,After You
after market,0,0,0,0,0,1,0,0,0,0,1,1,False,False,After Market
aficianado,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AFICIANADO
afg la casa empanadas,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AFG LA CASA EMPANADAS
affinity dental clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AFFINITY DENTAL CLINIC
affinity dental,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Affinity Dental
afficionado perfumes,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Afficionado Perfumes
afficionado germany,1,0,0,0,0,0,0,0,0,0,1,1,False,False,AFFICIONADO GERMANY
aesthetiq wellness & spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aesthetiq Wellness & Spa
aesthetica dental and implant dental cente,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Aesthetica Dental and Implant Dental Cente 0906-412-99574
aesop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AESOP
aerostar,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AEROSTAR
aer,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AER
aelisse wellness spa,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AELISSE WELLNESS SPA
adventure,0,0,0,0,0,0,0,1,0,0,1,1,False,False,THE ADVENTURE
advance chiropractic clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ADVANCE CHIROPRACTIC CLINIC
advance bone,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Advance Bone
ads watch and jewelry accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ADS Watch And Jewelry Accessories
ads smoothies and pastries,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ADS SMOOTHIES AND PASTRIES
adora,0,1,0,0,0,0,0,0,0,0,1,1,False,False,ADORA
adobo connection,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Adobo Connection
ai nails & body talk,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AI NAILS & BODY TALK
ai ren tang chinese drugstore,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Ai Ren Tang Chinese Drugstore
aia,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AIA
akaigawa,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Akaigawa
alberto geox,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Alberto/Geox
albarando & laboga dental clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Albarando & Laboga Dental Clinic (032)479-9319
alas nail spa,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Alas Nail Spa
al norain,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Al-Norain
al halal,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Al Halal
al hafiz,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Al-Hafiz
al dente pasta & aperitivo bar,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Al Dente Pasta & Aperitivo Bar
akita,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AKITA
akimitsu tendon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AKIMITSU TENDON
akh antonios bar n grill,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AKH ANTONIOS BAR N GRILL
akashiyaki,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AKASHIYAKI
akamon ramen bar,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Akamon Ramen Bar
akamon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,AKAMON
ajt gadget manila,0,0,0,0,0,1,0,0,0,0,1,1,False,False,AJT / Gadget Manila
aia philippines,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AIA PHILIPPINES
ajiichiban,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Ajiichiban
aj tin,0,0,0,0,0,0,1,0,0,0,1,1,False,False,AJ-Tin
aivee institute,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Aivee Institute
aivee cafe,0,1,0,0,0,0,0,0,0,0,1,1,False,False,AIVEE CAFÉ
airwave,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Airwave
airwalk outland,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Airwalk Outland
air wheels,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Air Wheels
air asia,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Air Asia
